user_id,recharge_frequency,bill_payment_regularity,upi_transaction_count,wallet_usage_score,monthly_savings_pct,ecommerce_frequency,bank_balance_stability,monthly_income,credit_score,risk_profile,recommended_allocation
SU0707,14,55.75,85,39.75,22.38,32,68.15,70820,590,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0708,10,31.97,53,35.76,11.11,21,33.67,34529,477,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0709,20,84.85,96,70.42,23.71,37,66.32,87063,705,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0710,8,9.96,78,39.61,8.86,16,20.25,11934,440,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0711,4,27.34,27,23.06,8.89,11,14.74,42545,428,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0712,22,67.33,104,57.9,29.68,38,50.5,111945,703,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0713,18,57.98,129,55.3,23.42,43,43.4,108863,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0714,11,22.14,57,43.98,16.65,24,15.16,68957,457,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0715,15,52.93,105,37.14,18.74,23,59.99,63012,634,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0716,13,59.13,88,50.29,18.24,40,33.63,111759,619,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0717,10,56.58,65,36.28,11.74,23,62.13,78218,590,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0718,14,71.01,120,58.53,25.92,31,52.17,118376,648,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0719,13,34.1,85,31.2,14.81,19,60.89,93836,529,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0720,7,22.99,74,16.63,6.57,26,28.65,45645,431,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0721,15,36.64,94,55.49,23.03,39,31.53,80103,551,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0722,11,49.59,74,46.39,10.95,25,50.26,70430,547,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0723,4,3.96,34,0.0,9.13,12,28.57,5000,408,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0724,16,75.1,117,62.7,18.39,42,49.43,54702,683,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0725,19,68.97,118,72.84,24.78,41,59.74,54665,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0726,21,61.56,88,63.18,20.31,36,47.39,77617,637,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0727,13,30.73,73,31.66,8.51,22,32.35,41413,497,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0728,16,52.33,87,36.83,15.68,31,47.02,28767,564,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0729,8,24.51,41,28.64,15.5,10,20.44,42060,471,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0730,10,38.27,99,45.45,16.56,28,20.14,57564,538,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0731,13,47.52,55,42.7,12.2,31,33.59,87760,533,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0732,19,63.75,148,61.49,18.83,38,73.64,139317,695,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0733,5,6.7,28,8.27,0.0,6,12.18,37265,374,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0734,21,79.27,143,74.59,27.54,46,69.35,81677,750,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0735,16,53.45,96,58.29,18.75,29,42.92,91278,580,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0736,13,48.28,57,46.22,15.71,19,36.07,61967,559,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0737,20,59.45,119,63.35,16.53,44,80.89,81481,681,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0738,21,52.58,127,79.63,25.55,36,51.0,66805,662,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0739,11,58.62,88,36.11,19.79,24,49.91,47475,583,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0740,19,85.43,129,80.29,34.73,39,70.53,90513,752,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0741,18,57.01,58,41.06,11.12,35,51.11,87820,601,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0742,19,43.41,66,58.71,15.11,32,38.5,79382,548,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0743,26,78.3,184,89.72,29.78,48,77.08,150000,828,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0744,21,91.3,130,71.11,32.1,41,77.41,121204,756,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0745,23,77.1,173,93.42,28.03,47,74.39,118906,761,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0746,10,23.54,43,37.07,17.42,20,33.84,37178,473,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0747,22,84.11,121,54.69,26.41,40,70.88,63300,693,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0748,16,60.53,125,55.89,23.82,37,87.08,69516,636,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0749,13,62.54,73,56.83,23.62,27,48.19,46071,618,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0750,11,23.14,94,47.96,13.8,25,14.17,5000,548,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0751,9,29.78,48,17.19,9.99,13,38.55,13028,427,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0752,15,73.68,107,51.2,17.79,34,50.52,113762,607,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0753,15,58.78,106,59.45,17.73,30,82.62,89812,662,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0754,16,48.11,106,45.58,17.39,43,68.4,61520,618,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0755,17,36.25,114,71.77,27.34,27,41.87,77375,637,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0756,11,49.92,72,42.8,17.26,24,47.76,7538,552,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0757,11,27.64,93,36.55,14.18,23,28.21,58725,497,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0758,10,36.46,62,50.89,10.08,20,37.44,86192,503,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0759,11,29.65,91,39.34,19.64,25,50.11,56967,489,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0760,18,68.09,107,62.28,15.17,31,65.87,28847,620,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0761,22,80.94,115,50.29,21.71,37,80.13,83886,727,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0762,14,42.03,83,38.76,13.91,27,43.24,92408,579,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0763,24,57.23,130,76.92,35.53,33,98.58,99933,785,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0764,22,93.32,134,90.16,39.32,56,73.58,69487,805,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0765,8,28.51,66,26.67,9.89,22,12.88,106902,403,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0766,7,13.92,50,19.2,5.85,17,7.99,7365,393,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0767,15,34.65,98,57.66,13.93,22,69.96,66760,618,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0768,14,34.09,76,35.5,15.68,20,39.63,32246,571,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0769,20,51.68,124,61.51,27.25,47,68.13,64382,712,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0770,17,56.99,114,70.33,28.44,59,56.71,75223,667,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0771,20,72.77,125,57.97,29.85,45,59.89,105055,669,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0772,17,51.59,95,35.02,21.05,38,45.9,108940,598,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0773,21,66.14,158,48.0,27.23,40,68.24,76077,708,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0774,9,19.79,30,30.0,6.65,11,25.86,16027,470,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0775,16,50.51,85,31.24,21.59,34,55.08,81787,600,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0776,16,69.82,88,47.56,17.74,24,54.68,83458,616,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0777,14,45.66,124,35.33,20.96,23,44.03,74938,590,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0778,5,25.6,22,41.69,8.66,5,4.25,41589,419,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0779,13,24.55,83,63.08,15.49,28,21.66,54945,539,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0780,14,63.52,95,37.95,21.94,28,84.64,70356,619,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0781,17,39.87,89,47.88,10.88,27,62.38,58766,552,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0782,13,47.11,88,28.67,9.38,21,52.68,80007,578,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0783,13,39.73,96,39.0,14.47,18,32.87,114412,499,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0784,10,37.75,53,51.96,5.69,15,31.75,51533,528,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0785,16,61.3,106,49.35,19.88,29,44.8,75567,568,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0786,16,56.7,88,56.96,22.91,29,45.48,90421,596,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0787,17,69.97,113,48.5,28.7,33,51.99,64868,682,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0788,6,12.34,26,35.15,6.92,5,35.85,51538,420,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0789,24,85.91,144,41.99,35.93,50,88.22,116198,740,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0790,25,73.9,121,69.9,32.87,50,66.16,94244,749,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0791,21,66.59,125,61.0,23.09,31,59.32,108925,678,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0792,16,52.8,83,49.88,23.28,33,66.41,79747,615,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0793,19,67.2,128,73.25,29.72,49,59.85,66621,687,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0794,12,18.77,38,44.1,15.31,12,30.47,53189,477,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0795,22,71.44,117,52.47,27.27,43,73.79,99631,690,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0796,18,63.83,137,82.65,18.77,38,68.08,110751,743,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0797,20,61.05,134,50.16,19.83,45,69.5,111354,668,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0798,12,40.15,94,54.75,14.13,25,32.86,55647,537,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0799,19,63.44,141,62.09,15.44,35,55.49,73327,644,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0800,8,19.14,37,23.35,15.87,14,11.69,39166,479,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0801,27,69.84,157,64.4,31.13,43,52.4,105497,699,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0802,5,6.61,10,20.5,2.37,8,15.29,40425,375,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0803,18,77.69,114,55.78,16.91,26,64.02,82821,653,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0804,20,86.97,137,63.88,35.15,52,59.82,100708,708,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0805,9,35.21,48,32.33,7.38,24,35.75,73017,459,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0806,26,87.55,152,64.89,26.73,40,85.24,85428,780,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0807,17,33.71,115,40.91,17.97,30,31.46,136360,548,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0808,9,32.59,124,48.97,23.53,33,54.92,99287,589,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0809,24,69.34,141,58.92,32.19,38,93.09,70980,792,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0810,9,5.44,39,18.87,10.81,1,25.85,36160,421,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0811,13,54.01,114,59.91,26.47,30,33.93,97292,575,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0812,15,43.24,83,43.49,15.65,22,49.08,50243,544,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0813,14,73.18,129,81.98,29.7,31,55.01,50095,677,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0814,7,7.87,40,0.99,3.36,11,27.55,5589,385,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0815,13,47.5,95,49.01,9.37,31,35.22,75430,555,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0816,10,49.36,69,49.38,16.47,33,48.58,25155,564,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0817,9,32.96,54,40.2,7.3,16,23.03,8119,510,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0818,17,43.91,72,56.38,16.58,20,49.14,82304,575,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0819,15,60.58,93,45.51,14.24,31,39.95,60377,557,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0820,18,54.9,130,56.92,20.25,34,53.25,60026,670,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0821,19,84.06,118,56.84,29.12,42,52.21,78028,726,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0822,13,49.19,110,62.35,29.47,44,62.99,42101,648,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0823,23,78.53,145,49.67,21.83,39,73.2,108487,710,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0824,23,64.59,92,71.06,20.99,25,45.79,68822,665,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0825,19,53.41,99,55.62,19.26,28,68.6,64963,630,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0826,13,61.47,110,49.63,24.81,35,53.03,85103,577,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0827,14,52.92,62,52.85,21.27,33,57.86,70976,605,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0828,10,12.05,59,38.5,11.65,16,47.85,38224,502,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0829,2,0.0,51,35.11,8.43,2,22.09,5000,428,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0830,19,76.84,136,94.69,29.5,37,78.1,96829,724,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0831,21,79.91,133,77.61,27.13,34,64.09,93988,726,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0832,18,87.5,143,60.64,24.38,44,81.04,80344,735,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0833,4,10.76,24,22.12,3.49,3,12.41,5000,375,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0834,11,20.65,72,42.36,11.38,16,39.66,49784,499,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0835,13,41.98,83,37.4,16.86,23,51.02,77227,558,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0836,13,46.07,89,33.85,15.68,28,60.84,67388,577,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0837,18,61.93,126,68.61,32.82,43,80.65,138446,729,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0838,12,57.53,97,50.24,16.58,25,35.73,76427,603,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0839,9,53.45,82,17.3,15.35,19,23.36,43631,495,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0840,22,76.88,157,62.13,34.51,43,71.5,116077,747,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0841,24,75.47,136,78.11,32.53,40,66.46,103187,735,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0842,14,31.41,70,45.48,15.01,22,31.73,64075,510,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0843,21,87.21,154,83.19,33.17,41,46.21,129588,706,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0844,21,67.71,134,50.72,28.78,50,48.36,68737,689,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0845,7,16.69,42,46.91,16.61,4,43.41,32563,483,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0846,11,42.1,61,23.5,15.18,19,29.41,83858,501,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0847,21,62.34,135,45.63,30.25,41,91.04,100468,716,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0848,21,71.6,116,67.02,29.47,41,74.97,85934,724,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0849,14,35.25,103,38.37,18.96,35,49.08,26943,606,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0850,12,47.02,89,37.5,12.41,19,18.15,5000,511,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0851,9,32.01,87,34.44,13.26,18,33.11,100723,476,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0852,21,78.9,138,63.19,29.16,44,90.01,99346,744,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0853,13,41.57,62,35.96,21.31,35,62.27,47371,615,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0854,21,69.99,137,73.01,30.08,50,74.64,105424,704,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0855,21,57.88,164,64.33,26.4,41,56.22,71317,714,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0856,20,78.0,120,78.88,27.12,42,58.91,87216,736,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0857,13,46.37,103,52.69,16.45,33,44.9,52890,524,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0858,18,52.25,129,46.58,29.26,35,72.45,43560,679,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0859,23,73.18,147,53.39,27.47,40,92.75,46331,757,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0860,13,40.56,112,38.96,18.71,28,41.7,16740,563,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0861,24,66.67,147,66.82,35.36,52,80.1,137698,742,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0862,28,78.03,137,63.04,33.99,48,98.92,83246,776,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0863,3,21.14,44,23.07,2.93,0,1.45,37360,373,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0864,7,26.39,39,14.87,7.67,17,30.79,69130,431,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0865,14,49.57,95,65.71,16.42,21,57.37,72681,585,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0866,18,73.03,134,70.33,35.78,40,61.06,89298,708,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0867,11,27.61,70,31.07,10.71,13,21.24,46909,505,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0868,23,56.17,135,54.07,31.21,41,57.92,80184,664,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0869,12,37.06,78,46.64,19.54,31,54.42,84377,521,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0870,15,65.24,98,54.6,20.17,36,78.27,123532,677,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0871,19,39.97,114,43.56,21.4,37,51.86,106844,609,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0872,10,31.18,127,38.81,13.08,23,31.71,5000,523,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0873,16,42.48,117,38.68,17.63,39,49.1,66947,593,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0874,16,52.06,82,27.21,15.54,34,42.67,60913,573,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0875,10,29.08,38,21.3,13.1,13,23.4,56584,446,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0876,9,7.36,21,23.63,2.57,4,14.7,5000,399,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0877,19,61.24,111,59.0,22.72,39,65.28,39312,640,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0878,14,38.9,88,61.31,19.22,30,46.07,103839,570,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0879,15,44.75,104,45.25,30.17,34,52.81,62383,565,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0880,4,13.16,79,36.28,2.43,14,25.53,5012,457,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0881,14,38.98,113,48.56,21.35,26,45.84,41971,582,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0882,18,64.9,95,41.73,19.06,38,46.02,81414,635,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0883,13,31.24,55,43.85,11.94,17,47.71,35146,528,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
